sirius-m,0
s_nakamoto,0
Gavin Andresen,616
Satoshi Nakamoto,0
--author=Satoshi Nakamoto,0
laszloh,0
gavinandresen,0
Witchspace,0
David FRANCOIS,0
Marius Hanne,0
Chris,0
Chris Moore,3
ojab,0
tcatm,6
devrandom,0
Daniel Folkinshteyn,0
sandos,0
Matt Giuca,1
Luke Dashjr,4
Matt Corallo,0
Jeff Garzik,287
Santiago M. Mola,0
Sven Slootweg,0
Eric Swanson,0
Pieter Wuille,303
gjs278,0
Dan Loewenherz,0
Carlo Alberto Ferraris,0
Dan Helfman,0
Ricardo M. Correia,0
Jaromil,0
John Maguire,0
Amir Yalon,0
Wladimir J. van der Laan,1640
Forrest Voight,0
Daniel Holbert,0
mewantsbitcoins,0
Jordan Lewis,0
Carlos Pizarro,0
Blitzboom,0
Anonymous,0
Federico Faggiano,0
Wladimir van der Laan,0
m0ray,0
Danube,0
dabaopku,0
ariel,0
HostFat,0
Jakob Kramer,0
xHire,0
Doug Huff,0
Nils Schneider,7
Dean Lee,0
Han Lin Yap,0
Shane Wegner,0
mark,0
James Burkle,0
Giel van Schijndel,2
Stéphane Gimenez,0
Dawid Spiechowicz,0
Joerie de Gram,0
Eric Hosmer,0
Dylan Noblesmith,0
Jay Weisskopf,0
Patrick Varilly,0
Chris Howie,0
Celil,2
Michael Bemmerl,0
Abraham Jewowich,0
celil-kj,0
JoelKatz,0
Jeroenz0r,0
Johannes Henninger,0
Vegard Nossum,0
Venkatesh Srinivas,0
Fabian H jr.,0
Michal Zima,0
ovdeathiam,0
Dev Random,0
Misbakh-Soloviev Vadim A,0
Alex Waters,0
Alex B,0
Janne Pulkkinen,0
cjdelisle,0
p2k,0
flower,0
Khalahan,0
David Perry,0
David Joel Schwartz,0
Victor Leschuk,0
globalcitizen,0
kwaaak,0
Nick Bosma,0
Clark Gaebel,0
Ang Iong Chun,0
Michael Hendricks,0
Rune K Svendsen,0
sje397,0
coderrr,0
Lars Rasmusson,0
Gregory Maxwell,83
gmaxwell,1
Michael Ford,0
nomnombtc,0
Philip Kaufmann,0
Alistair Buxton,0
Joel Kaartinen,0
Pierre Pronchery,0
Michael,0
graingert,0
cardpuncher,0
Dwayne C. Litzenberger,0
R E Broadley,0
Timothy Redaelli,0
freewil,0
Peter Todd,0
Fordy,0
Christian von Roques,0
grimd34th,0
fanquake,0
xanatos,0
Scott Ellis,0
Douglas Huff,0
Rune K. Svendsen,0
Stephane Glondu,0
osmosis,0
kjj2,0
Mark Friedenbach,0
Virgil Dupras,0
Mike Hearn,0
justmoon,0
Alex,0
tucenaber,0
Arnav Singh,0
Alexander Kjeldaas,0
Robert Backhaus,0
default,0
burger2,0
redshark1802,0
Mike Cassano,0
Andrey Alekseenko,0
Richard Schwab,0
Andrey,0
Eric Lombrozo,0
Sanjay Ghemawat,0
David Grogan,0
Colin Dean,0
Rubén Darío Ponticelli,0
Petter Reinholdtsen,0
Andrew Poelstra,0
mb300sd,0
David Griffith,0
gladoscc,0
Roman Mindalev,0
Larry Gilbert,0
Jonas Schnelli,2
Patrick Brown,0
Calvin Owens,0
APerson241,0
Scott Howard,0
Tariq Bashir,0
David Serrano,0
Vinnie Falco,2
Chuck LeDuc Díaz,0
William Yager,0
Daniel Larimer,0
super3,0
Warren Togami,0
Michagogo,0
Timon Rapp,0
vhf / victor felder,0
Cory Fields,0
Cozz Lovan,0
bitsofproof,0
Vaclav Vobornik,0
theuni,0
Micha,0
fcicq,0
phelixbtc,0
constantined,0
patrick s,0
Rav3nPL,0
Johnathan Corgan,0
Timothy Stranex,0
coblee,0
Josh Lehan,0
David Hill,0
phantomcircuit,0
Shawn Wilkinson,0
Chuck,0
Olivier Langlois,0
Josh Triplett,0
Patrick Strateman,0
Sergey Kazenyuk,0
Brandon Dahler,0
sje,0
Guillermo Céspedes Tabárez,0
Dmitry Smirnov,0
Florin,0
Julian Langschaedel,0
Ryan Niebur,0
Sined,0
Michael Bauer,0
Tamas Blummer,0
regergregregerrge,0
Lake Denman,0
HaltingState,0
Kangmo,0
Thomas Holenstein,0
Christian Decker,0
harry,0
Christopher Latham,0
Scott Willeke,0
Noel Tiernan,0
Ashley Holman,0
gubatron,0
Calvin Tam,0
Midnight Magic,0
Subo1978,0
b6393ce9-d324-4fe1-996b-acf82dbc3d53,0
Bryan Bishop,0
Wil Bown,0
Daniel Newton,0
Drak,0
Ian Kelling,0
Haakon Nilsen,0
paveljanik,0
jtimon,0
daniel,0
Torstein Husebø,0
Andreas Schildbach,0
ditto-b,0
Thomas Zander,0
Addy Yeow,0
philsong,0
Meeh,0
Mikael Wikman,0
peryaudo,0
Chris Beams,0
Isidoro Ghezzi,0
Andrea D'Amore,0
Yoichi Hirai,0
Bardi Harborow,0
Manuel Araoz,0
duanemoody,0
Alon Muroch,0
Telepatheic,0
olalonde,0
langerhans,0
Hector Jusforgues,0
Eric S. Bullington,0
rxl,0
Altoidnerd,0
Simon de la Rouviere,0
Ian Carroll,0
richierichrawr,0
Fabian Raetz,0
David A. Harding,0
Matthew Bogosian,0
shshshsh,0
Federico Bond,0
Kamil Domanski,0
Stuart Cardall,0
Roy Badami,1
Huang Le,0
Kosta Zertsekel,0
LongShao007,0
Mathy Vanvoorden,0
Tawanda Kembo,0
tm314159,0
Giuseppe Mazzotta,0
sandakersmann,0
kevin,0
dllud,0
Pavel Vasin,0
Whit J,0
Tom Harding,0
kazcw,0
Trevin Hofmann,0
Julian Haight,0
JaSK,0
Daniel Kraft,0
Ross Nicoll,0
Ruben Dario Ponticelli,0
Zak Wilcox,0
Otto Allmendinger,0
elkingtowa,0
Clinton Christian,0
Alex Morcos,0
Aitor Pazos,0
Doug,0
pryds,0
ntrgn,0
Ben Holden-Crowther,0
Derek701,0
randy-waterhouse,0
elichai,0
Rose Toomey,0
Dominyk Tiller,0
ENikS,0
himynameismartin,0
Teran McKinney,0
Adam Weiss,0
Suhas Daftuar,0
imharrywu,0
Benedict Chan,0
Alexander Jeng,0
Eric Shaw,0
Janusz Lenar,0
Saivann,0
sinetek,0
SergioDemianLerner,0
JL2035,0
Andy Alness,0
Luke,0
Ruben Dario Ponticeli,0
21E14,0
dexX7,0
Pavel Janík,0
mruddy,0
Francis GASCHET,0
kiwigb,0
Flavien Charlon,0
HarryWu,0
Glenn Willen,0
mrbandrews,0
Heath,0
Ryan X. Charles,0
Blake Jakopovic,0
BtcDrak,0
Jameson Lopp,0
Eric R. Schulz,0
Everett Forth,0
azeteki,0
Julian Yap,0
fsb4000,0
Earlz,0
Vitalii Demianets,0
Matt Bogosian,0
UdjinM6,0
bikinibabe,0
Daira Hopwood,62
Shaul Kfir,0
Ivan Pustogarov,0
Jonathan Brown,0
Ciemon,0
joshr,0
Rob Van Mieghem,0
Luca Venturini,0
CohibAA,0
Ruben de Vries,0
Jorge Timón,0
MarcoFalke,1
charlescharles,0
Nicolas Benoit,0
Jason Lewicki,0
pstratem,0
Dave Collins,0
svost,0
Corinne Dashjr,0
Chris Arnesen,0
ayeowch,0
BitcoinPRReadingGroup,0
rion,0
Jacob Welsh,0
Andriy Voskoboinyk,0
spin,0
tailsjoin,0
฿tcDrak,0
Casey Rodarmor,0
J Ross Nicoll,0
Veres Lajos,0
Esteban Ordano,0
Diego Viola,0
Chris Kleeschulte,0
Mitchell Cash,0
Daniel Cousens,0
Taylor Hornby,4
Nathan Wilcox,2
Sean Bowe,0
ebfull,31
Mansour Moufid,0
Jonathan Zeppettini,0
Matthew Herman,0
Jack Grigg,19
zkbot,0
Simon,0
Alfie John,0
EthanHeilman,0
Ethan Heilman,0
aniemerg,0
bitcartel,0
Robert C. Seacord,0
Tom Ritter,0
Gaurav Rana,0
Lars-Magnus Skog,0
,0
Bryan Stitt,0
Kevin Gallagher,0
Jay Graber,3
str4d,255
4ZEC,0
David Mercer,0
Joe Turgeon,0
Chirag Davé,0
Paige Peterson,0
Louis Nyffenegger,0
Zcash Company,0
Cameron Boehmer,0
ITH4Coinomia,0
S. Matthew English,0
ayleph,0
Murilo Santana,0
lpescher,0
Jeffrey Walton,0
Scott,0
Bitcoin Error Log,0
Eran Tromer,0
"Paragon Initiative Enterprises, LLC",0
João Barbosa,0
isle2983,0
Leo Arias,0
Allan Niemerg,0
Stephen,0
Alex van der Peet,0
zathras-crypto,0
Florian Schmaus,0
Paul Georgiou,0
Jack Gavigan,0
Bob McElrath,0
instagibbs,0
Karl-Johan Alm,0
Matt Quinn,0
calebogden,0
Adam Brown,0
Nathaniel Mahieu,0
unsystemizer,0
Amgad Abdelhafez,0
emilrus,0
Homu,0
kozyilmaz,0
Boris Hajduk,0
Kevin Pan,0
practicalswift,0
Bjorn Hjortsberg,0
Ariel Gabizon,0
Ariel,0
Jason Davies,0
kpcyrd,0
Bruno Arueira,0
"Jonathan ""Duke"" Leto",0
Duke Leto,0
syd,0
Anthony Towns,0
René Nyffenegger,0
Per Grön,0
Marius Kjærstad,0
jc,0
rofl0r,0
Jonas Nick,0
Nicolas DORIER,0
Maxwell Gubler,0
Brad Miller,0
Charlie O'Keefe,35
James O'Beirne,0
Lauda,0
Patick Strateman,0
Puru,0
Pavol Rusnak,0
ca333,0
Kaz Wesley,0
Pedro Branco,0
Jeremy Rubin,0
Eirik Ogilvie-Wigley,0
Marshall Gaucher,15
Peter Pratscher,0
Pejvan,0
David Llop,0
Larry Ruane,0
Matthew King,0
Richard Littauer,0
Dimitris Apostolou,0
Charlie OKeefe,0
mdr0id,0
Za Wilcox,0
George Tankersley,0
WO,0
avnish,0
Av Nish,1
arielgabizon,0
tpantin,0
Gareth Davies,0
avnish98,1
Eirik0,0
zebambam,0
William M Peaster,0
Braydon Fuller,0
Mary Moore-Simmons,0
Ian Munoz,0
face,0
codetriage-readme-bot,0
Tori Mitchell,1
Alex Tsankov,0
Bryant Eisenbach,0
jeff-liang,0
Alfredo Garcia,1
Jainan-Tandel,0
murrayn,0
Evan Klitzke,0
Chun Kuan Lee,0
Carl Dong,0
Dagur Valberg Johannsson,0
Gregory Sanders,0
Jim Posen,0
Ben Woosley,0
Ulrich Kempken,0
Ian T,0
Denis Lukianov,0
Miles Manley,0
Yuri Zhykin,0
zancas,0
LitecoinZ,0
MeshCollider,0
gladcow,0
ptschip,0
NicolasDorier,0
NikVolf,0
Kris Nuttycombe,333
Ben Wilson,0
Thomas Snider,0
Adam Langley,0
Aaron Clauson,0
Tim Ruffing,0
therealyingtong,1
Danny Willems,0
Solar Designer,0
Rod Vagg,0
noname45688@gmail.com,0
ying tong,1
ewillbefull@gmail.com,0
Andrew Chow,0
Martin Ankerl,0
Jeffrey Czyz,0
Vasil Dimov,0
teor,0
elbandi,0
bambam,0
Nate Wilcox,0
Dimitris Tsapakidis,0
Nick,0
Aditya Kulkarni,0
Mustafa,0
Ahmad Kazi,0
John Newbery,0
Hennadii Stepanov,0
Dan Raviv,0
Sjors Provoost,0
Akio Nakamura,0
DesWurstes,0
Julian Fleischer,0
vim88,0
Vidar Holen,0
Kristaps Kaupe,0
jnewbery,0
adityapk00,0
furszy,0
Jesse Cohen,0
Elliot Olds,0
whythat,0
Luv Khemani,0
Josh Ellithorpe,0
Alex Wied,0
Peter Bushnell,0
Igor Cota,0
Karel Bilek,0
kirkalx,0
Bernhard M. Wiedemann,0
tulip,0
Steven Smith,0
plutoforever,0
glowang,0
Russell Yanofsky,0
Robert McLaughlin,0
kobake,0
ロハン ダル,0
251,0
Sebastian Falbesoner,0
Marko Bencun,0
Technetium,0
hexabot,0
sgmoore,0
Steven,6
Janito Vaqueiro Ferreira Filho,0
Sasha,2
Conrado Gouvea,0
sasha,21
dependabot[bot],0
Marek,0
Brian Stafford,0
nathannaveen,0
Jon Layton,0
DeckerSU,0
Greg Pfeil,21
Andrés G. Aragoneses,0
James White,0
user,0
Miodrag Popović,0
idm,0
Michał Janiszewski,0
TrellixVulnTeam,0
Yasser Isa,9
cronicc,0
Jon Atack,0
Daira Emma Hopwood,1
ANISH M,0
dismad,0
Yasser,1
Elijah Hampton,0
Daira-Emma Hopwood,5
shuoer86,0
Yass,3
Samuel Dobson,0
Fabian Jahr,0
jimmycathy,0
y4ssi,0
0xPierre,0
