ledger,snapshot_date,no_clustering,exclude_contract_addresses,top_limit_type,top_limit_value,exclude_below_fees,exclude_below_usd_cent,hhi,shannon_entropy,gini,total_entities,tau=0.33,tau=0.5,tau=0.66,mpr,theil
bitcoin,2016-02-01,False,False,percentage,0.5,False,False,7.3700626968839895,14.90135581724279,0.973554419939516,3648239,643,3523,18087,0.011039936049102111,4.7809223720235945
bitcoin,2016-03-01,False,False,percentage,0.5,False,False,7.401722009166606,14.994873966071511,0.9723054693568335,3869598,681,3727,19528,0.01035254438249558,4.775006571196465
bitcoin,2016-04-01,False,False,percentage,0.5,False,False,7.011453831045865,14.774086484526041,0.9780943255091616,3857209,590,3148,16075,0.009770422280857529,4.9248380308401085
bitcoin,2016-05-01,False,False,percentage,0.5,False,False,6.443790293985345,14.866497450098167,0.9780335244726047,4113427,614,3366,17046,0.00937730547768171,4.925096266693763
bitcoin,2016-06-01,False,False,percentage,0.5,False,False,6.81776565917462,14.810703539407543,0.9785671845675717,4332981,539,3156,16776,0.009579079863149757,5.015768915350229
bitcoin,2016-07-01,False,False,percentage,0.5,False,False,6.767794598052815,14.893360937188922,0.9786318435093243,4609470,611,3356,17312,0.00973334450402349,5.020332298280555
bitcoin,2016-08-01,False,False,percentage,0.5,False,False,6.521048919019862,14.932143177148749,0.9788747238190649,4852317,629,3443,17797,0.00930976456007727,5.044793937898355
bitcoin,2016-09-01,False,False,percentage,0.5,False,False,5.820495084700149,15.037586420810833,0.9790701154163243,5119434,702,3729,18867,0.008518215053320453,5.025293814080104
bitcoin,2016-10-01,False,False,percentage,0.5,False,False,5.994391572339105,15.047231719944582,0.9796292767142671,5457785,689,3781,19413,0.008487801456824111,5.082607345951884
bitcoin,2016-11-01,False,False,percentage,0.5,False,False,6.004917167431038,15.093009482220081,0.979538263045745,5728142,703,3928,20238,0.00845759810785454,5.099224809152279
bitcoin,2016-12-01,False,False,percentage,0.5,False,False,6.346635535076147,15.13531137836379,0.9800204075561032,6234723,736,4102,21000,0.008427877164199942,5.15464630081931
bitcoin,2017-01-01,False,False,percentage,0.5,False,False,6.158744400756916,15.198453551201604,0.980156590197324,6640241,759,4328,22200,0.007774935536930572,5.173893587977601
bitcoin,2017-02-01,False,False,percentage,0.5,False,False,5.849435080932416,15.257396665163586,0.9802293842812352,6925374,785,4571,23093,0.007697147220648621,5.175081134684554
bitcoin,2017-03-01,False,False,percentage,0.5,False,False,5.727856202340271,15.295215379191966,0.9805321856102507,7266577,815,4675,23668,0.007671877042858889,5.196960483473761
bitcoin,2017-04-01,False,False,percentage,0.5,False,False,6.256046851147817,15.25696994704712,0.9812224008431519,7679056,779,4414,22889,0.008517630877992954,5.278681478358417
bitcoin,2017-05-01,False,False,percentage,0.5,False,False,5.7138486791573255,15.30482024503226,0.9816095155898217,8163738,796,4529,23361,0.007618498223514202,5.306719708557725
bitcoin,2017-06-01,False,False,percentage,0.5,False,False,5.8169743022494345,15.326355302559165,0.9817242947985917,8906523,778,4513,23575,0.0075902979277282095,5.378874521559506
bitcoin,2017-07-01,False,False,percentage,0.5,False,False,5.782939790421612,15.323643318736904,0.9823520734261444,9202961,786,4472,23218,0.007564434479844007,5.413495675540423
bitcoin,2017-08-01,False,False,percentage,0.5,False,False,6.15128017222774,15.376581951452316,0.9823765633785487,9194166,843,4772,24484,0.010226557302995246,5.375845284215507
bitcoin,2017-09-01,False,False,percentage,0.5,False,False,5.521306051100842,15.392815445909175,0.9827437118946819,9673179,830,4731,24292,0.007612862337295365,5.415380935006746
bitcoin,2017-10-01,False,False,percentage,0.5,False,False,5.704084569751766,15.44544996760256,0.9823897822967328,10047210,854,4980,25626,0.00779394711848927,5.416835444447657
bitcoin,2017-11-01,False,False,percentage,0.5,False,False,6.252350861624369,15.475020297837137,0.9819007661650494,10690187,838,5032,27157,0.01019622106947582,5.458370087453042
bitcoin,2017-12-01,False,False,percentage,0.5,False,False,5.923141378402442,15.563194823113616,0.9811239207865097,11727558,870,5336,28791,0.00869323096108091,5.489867402919794
bitcoin,2018-01-01,False,False,percentage,0.5,False,False,7.044471681105893,15.557238767488148,0.9805882300998139,13507556,800,5139,29365,0.01339260359063531,5.635303601452361
bitcoin,2018-02-01,False,False,percentage,0.5,False,False,7.100489068057686,15.511586915795778,0.9813530662366352,13651525,762,4958,28439,0.012178867616694905,5.677549058307368
bitcoin,2018-03-01,False,False,percentage,0.5,False,False,7.794980784881501,15.410069929784877,0.9807096366454324,12200537,708,4634,26577,0.011453668123521577,5.63554400080365
bitcoin,2018-04-01,False,False,percentage,0.5,False,False,7.915718537249649,15.404348454942713,0.9784819117869165,10879568,700,4588,26557,0.010919285449961742,5.524916392802646
bitcoin,2018-05-01,False,False,percentage,0.5,False,False,8.332038695479357,15.401565878870283,0.9785739008138272,11090124,699,4627,26811,0.0112180361591565,5.546013575454286
bitcoin,2018-06-01,False,False,percentage,0.5,False,False,7.961961272875028,15.403617908409771,0.9787618491119284,11227450,682,4542,26738,0.010787092842277746,5.556897907069639
bitcoin,2018-07-01,False,False,percentage,0.5,False,False,8.037962005702804,15.392145338154696,0.978844738077101,11344925,664,4491,26528,0.011273513377939257,5.575258921264428
bitcoin,2018-08-01,False,False,percentage,0.5,False,False,7.90932000151496,15.414165950667224,0.9779202999084448,10938888,682,4551,26746,0.010955993038869793,5.523549035130367
bitcoin,2018-09-01,False,False,percentage,0.5,False,False,8.061896068628354,15.388180188359136,0.977895284928906,11045143,661,4343,25944,0.011233928682513439,5.551227630241476
bitcoin,2018-10-01,False,False,percentage,0.5,False,False,8.061808055105326,15.37790762508566,0.9780885820320924,11220242,646,4249,25542,0.011467277954752246,5.57407671335424
bitcoin,2018-11-01,False,False,percentage,0.5,False,False,7.514957586851928,15.39743777485403,0.9785147104375895,11368366,678,4259,25208,0.011739111697879114,5.573654562465967
bitcoin,2018-12-01,False,False,percentage,0.5,False,False,7.838210669413574,15.351199242713788,0.978748838161157,11417058,657,4049,23675,0.011424615838922006,5.609978637352798
bitcoin,2019-01-01,False,False,percentage,0.5,False,False,7.604421559148704,15.437550853514812,0.9782450914553189,11247285,713,4145,24110,0.012489716406556686,5.535142475234214
bitcoin,2019-02-01,False,False,percentage,0.5,False,False,7.406160224043939,15.470078992217294,0.9779914104728775,11470356,731,4227,24836,0.012528119675038845,5.532234889665031
bitcoin,2019-03-01,False,False,percentage,0.5,False,False,7.304170594054982,15.476293087137257,0.9778372314744861,11585510,716,4245,25065,0.013382929820349889,5.537916818470147
bitcoin,2019-04-01,False,False,percentage,0.5,False,False,7.56364739809737,15.466211903537731,0.9779935690750438,11914166,703,4163,24816,0.01448331751893037,5.572877495445828
bitcoin,2019-05-01,False,False,percentage,0.5,False,False,6.837011853225024,15.482241364303123,0.978343224818535,12231410,708,4089,24610,0.01272613617582276,5.588045840953694
bitcoin,2019-06-01,False,False,percentage,0.5,False,False,7.305813163877458,15.484873707310026,0.9783554249090448,12707086,698,4110,25038,0.01347107031628193,5.624373796959374
bitcoin,2019-07-01,False,False,percentage,0.5,False,False,7.4722498679708185,15.46532355600765,0.9785738986079228,13000851,680,4015,24600,0.012804597861451536,5.6607799555269915
bitcoin,2019-08-01,False,False,percentage,0.5,False,False,7.412535508563722,15.549044737976601,0.9783920014852541,13342109,744,4201,25924,0.01403995377729014,5.628659161271497
bitcoin,2019-09-01,False,False,percentage,0.5,False,False,7.190748838217946,15.61701895372378,0.9781834760244502,13471856,783,4460,28143,0.013937229757039848,5.59122067005931
bitcoin,2019-10-01,False,False,percentage,0.5,False,False,7.306888022116566,15.607211031770818,0.9780277303073219,13622711,800,4319,26851,0.013845390031688413,5.609154561191573
bitcoin,2019-11-01,False,False,percentage,0.5,False,False,7.250984203182962,15.608798387423695,0.9784792253492723,13952918,781,4339,26919,0.014529721313014932,5.632004625615459
bitcoin,2019-12-01,False,False,percentage,0.5,False,False,8.738547067674755,15.531684477607472,0.9788765972486645,14174850,737,4155,25373,0.014642114882921399,5.701236520767591
bitcoin,2020-01-01,False,False,percentage,0.5,False,False,8.953066507945048,15.536149841977029,0.9786830820357116,14254057,730,4176,25826,0.014412811553753152,5.703713666101877
bitcoin,2020-02-01,False,False,percentage,0.5,False,False,8.86246495193541,15.546607931622223,0.9788966158360656,14473377,734,4199,26062,0.01436569630810331,5.711733995815266
