ledger,date,no_clustering,exclude_contract_addresses,top_limit_type,top_limit_value,exclude_below_fees,exclude_below_usd_cent,hhi,shannon_entropy,gini,total_entities,tau=0.33,tau=0.5,tau=0.66,mpr,theil
bitcoin,2013-04-01,False,False,absolute,100,False,False,162.1764170160471,6.307981845001194,0.3615749689939878,100,13,24,39,0.0510210102841686,0.2328103551021933
bitcoin,2013-05-01,False,False,absolute,100,False,False,170.96445168675336,6.261942656723555,0.3842124573386677,100,12,22,37,0.0498442599842481,0.2647222886521031
bitcoin,2013-06-01,False,False,absolute,100,False,False,171.84268586369345,6.258112531955418,0.3857252420493507,100,12,22,37,0.0498146797241827,0.2673771288363344
bitcoin,2013-07-01,False,False,absolute,100,False,False,171.07660060066723,6.260029476558679,0.3861837840745551,100,12,22,37,0.0485766719894624,0.2660484040892932
bitcoin,2013-08-01,False,False,absolute,100,False,False,164.53681809474696,6.273622975248386,0.3874150685902232,100,12,23,36,0.0466298728727686,0.256626108798579
bitcoin,2013-09-01,False,False,absolute,100,False,False,161.71804754310665,6.288770536017001,0.37954437578401,100,13,23,37,0.0477514876899857,0.246126619759448
bitcoin,2013-10-01,False,False,absolute,100,False,False,166.09383702408869,6.267725441238349,0.387814015316789,100,12,22,36,0.0484302826541835,0.2607139678698884
bitcoin,2013-11-01,False,False,absolute,100,False,False,183.63850281567423,6.201504930101197,0.4151629407666263,100,11,21,34,0.0582333351119845,0.3066145284598487
bitcoin,2013-12-01,False,False,absolute,100,False,False,181.14752300651296,6.2258964873163025,0.4014650752748848,100,11,22,37,0.0559564103864721,0.2897075893467272
bitcoin,2014-01-01,False,False,absolute,100,False,False,171.01708846905558,6.266504761609669,0.3836783970766497,100,13,24,38,0.055555090294429,0.2615600785128762
bitcoin,2014-02-01,False,False,absolute,100,False,False,168.64721982541846,6.270558024958887,0.3838917562756096,100,13,25,38,0.0544687368803058,0.2587505704502986
bitcoin,2014-03-01,False,False,absolute,100,False,False,175.47705054997112,6.239379493007668,0.3979531711028948,100,12,23,36,0.0552489048498944,0.2803618819662871
bitcoin,2014-04-01,False,False,absolute,100,False,False,179.2905676596227,6.228153752042085,0.4008708556537801,100,12,22,35,0.0594762678659004,0.2881429726662766
bitcoin,2014-05-01,False,False,absolute,100,False,False,178.60422332571093,6.221713547019656,0.4053115405866114,100,12,21,34,0.0593498053567929,0.2926069826197985
