ledger,snapshot_date,no_clustering,exclude_contract_addresses,top_limit_type,top_limit_value,exclude_below_fees,exclude_below_usd_cent,hhi,shannon_entropy,gini,total_entities,tau=0.33,tau=0.5,tau=0.66,mpr,theil
bitcoin,2014-10-01,False,False,absolute,1000,False,False,54.89536629077888,8.856431515744818,0.5564774679262533,1000,31,101,232,0.02793058760433094,0.768944744021365
bitcoin,2014-11-01,False,False,absolute,1000,False,False,53.12523668690574,8.85468448250044,0.5609207392084051,1000,31,99,227,0.026907229938513275,0.770155695189044
bitcoin,2014-12-01,False,False,absolute,1000,False,False,59.69136093683279,8.77568085468425,0.5705047171066401,1000,27,90,216,0.03218037419862151,0.824916837063878
bitcoin,2015-01-01,False,False,absolute,1000,False,False,54.79444373578937,8.780455762431094,0.5747911415535477,1000,28,86,213,0.024372804627426584,0.8216071232216995
bitcoin,2015-02-01,False,False,absolute,1000,False,False,59.29570659686345,8.762163916330275,0.5784711757131935,1000,28,87,207,0.032652240497046556,0.8342860647737116
bitcoin,2015-03-01,False,False,absolute,1000,False,False,58.156226712428456,8.771629045595759,0.5787213786314681,1000,29,87,207,0.03134924065320846,0.8277253371097161
bitcoin,2015-04-01,False,False,absolute,1000,False,False,58.60741477260302,8.78595711215784,0.5724814152346599,1000,28,90,214,0.03099195936840568,0.8177938781693349
bitcoin,2015-05-01,False,False,absolute,1000,False,False,58.80557653022164,8.771027339412388,0.5781641531468489,1000,28,87,209,0.030547973405396917,0.8281424080542277
bitcoin,2015-06-01,False,False,absolute,1000,False,False,59.55023166246762,8.752492421165966,0.5816285863767887,1000,28,83,204,0.03039147741658559,0.8409898343786659
bitcoin,2015-07-01,False,False,absolute,1000,False,False,66.76806115439105,8.704354251499833,0.5876733110616454,1000,27,80,198,0.03881004436582204,0.8743566709600532
bitcoin,2015-08-01,False,False,absolute,1000,False,False,67.98468733681338,8.687858517394067,0.5907811770675261,1000,27,77,195,0.03849606735919361,0.885790642546734
bitcoin,2015-09-01,False,False,absolute,1000,False,False,56.50397264115396,8.768074016980957,0.5872230465868313,1000,32,80,194,0.03304190400880931,0.8301894951708707
bitcoin,2015-10-01,False,False,absolute,1000,False,False,56.74376879100166,8.767445333328434,0.587322301210325,1000,32,81,193,0.033996752805709456,0.8306252654720977
bitcoin,2015-11-01,False,False,absolute,1000,False,False,52.91152523382895,8.801948264064539,0.5795349682043047,1000,32,84,198,0.028593690307115747,0.8067096563112838
bitcoin,2015-12-01,False,False,absolute,1000,False,False,49.26112736011494,8.853493817854412,0.569576255212191,1000,34,90,210,0.0283540730059589,0.7709810010314497
bitcoin,2016-01-01,False,False,absolute,1000,False,False,55.18058046191724,8.794788135121514,0.5756752674858283,1000,31,84,204,0.030239733245487285,0.8116726795006033
bitcoin,2016-02-01,False,False,absolute,1000,False,False,52.84073605623866,8.828125051235082,0.5728776247294424,1000,34,87,206,0.029768993721473926,0.7885652900879351
